user_ID,Dominant_Topic_Keywords
user_2043,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2044,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2045,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_2046,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2047,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2048,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2049,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_205,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2050,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2051,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2052,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_2053,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2054,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2055,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2056,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_2057,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2058,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2059,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_206,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2060,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2061,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2062,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2063,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2064,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2065,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2066,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2067,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2068,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2069,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_207,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2070,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2071,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2072,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_2073,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2074,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_2075,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2076,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_2077,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_2078,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2079,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_208,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2080,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2081,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2082,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2083,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_2084,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2085,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2086,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2087,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2088,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2089,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_209,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2090,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2091,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2092,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2093,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_2094,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2095,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2096,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_2097,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_2098,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2099,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_21,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_210,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2100,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2101,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_2102,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_2103,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2104,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_2105,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2106,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2107,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2108,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2109,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_211,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_2110,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_2111,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2112,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_2113,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_2114,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_2115,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2116,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_2117,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2118,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2119,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_212,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_2120,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2121,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2122,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2123,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2124,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2125,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2127,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2128,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2129,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_213,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_2130,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2131,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_2132,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_2133,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
